Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,603402,-,-,-,38.54,-121.73,0,13,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Alpha,DNI,Relative Humidity,Wind Speed,Pressure
2024,1,1,0,0,11.4,1.12,4,92.46000000000001,0,1018
2024,1,1,1,0,10.5,1.1300000000000001,0,96.11,0,1018
2024,1,1,2,0,10,1.1300000000000001,0,99.24000000000001,0,1019
2024,1,1,3,0,9.8,1.1300000000000001,0,100,0,1019
2024,1,1,4,0,9.600000000000001,1.1300000000000001,0,100,0,1019
2024,1,1,5,0,9.3,1.1300000000000001,0,100,0,1019
2024,1,1,6,0,8.9,1.1400000000000001,0,99.95,0,1019
2024,1,1,7,0,8.5,1.1400000000000001,0,99.37,0,1019
2024,1,1,8,0,8.3,1.1500000000000001,0,99.04,0,1019
2024,1,1,9,0,8.3,1.1500000000000001,0,98.16,0,1019
2024,1,1,10,0,7.7,1.16,0,99.09,0,1020
2024,1,1,11,0,7.4,1.16,0,97.94,0,1020
2024,1,1,12,0,7.1000000000000005,1.16,0,96.88,0,1019
2024,1,1,13,0,6.9,1.17,0,95.41,0,1019
2024,1,1,14,0,6.800000000000001,1.18,0,94.09,0,1020
2024,1,1,15,0,6.800000000000001,1.19,0,92.73,0,1020
2024,1,1,16,0,8.200000000000001,1.21,376,88.96000000000001,0,1021
2024,1,1,17,0,9.9,1.23,666,83.09,0,1022
2024,1,1,18,0,12,1.29,801,74.36,0,1022
2024,1,1,19,0,13.9,1.28,855,65.11,0,1021
2024,1,1,20,0,15.3,1.26,875,58.54,0,1021
2024,1,1,21,0,16,1.28,868,56,0,1020
2024,1,1,22,0,16,1.27,831,57.08,0,1020
2024,1,1,23,0,15.3,1.26,748,64.32000000000001,0,1020
2024,1,2,0,0,13.100000000000001,1.25,554,72.63,0,1020
2024,1,2,1,0,12.600000000000001,1.24,0,70.36,0,1020
2024,1,2,2,0,12.200000000000001,1.24,0,74.15,0,1021
2024,1,2,3,0,11.4,1.24,0,79.5,0,1021
2024,1,2,4,0,10.3,1.24,0,86.03,0,1021
2024,1,2,5,0,9.600000000000001,1.25,0,90.96000000000001,0,1021
2024,1,2,6,0,8.700000000000001,1.26,0,97.69,0,1022
2024,1,2,7,0,7.9,1.27,0,100,0,1022
2024,1,2,8,0,7.2,1.29,0,100,0,1021
2024,1,2,9,0,7.1000000000000005,1.29,0,100,0,1022
2024,1,2,10,0,7.5,1.3,0,100,0,1022
2024,1,2,11,0,7.7,1.31,0,100,0,1021
2024,1,2,12,0,6.9,1.32,0,100,0,1021
2024,1,2,13,0,6.7,1.31,0,100,0,1021
2024,1,2,14,0,6.5,1.32,0,100,0,1021
2024,1,2,15,0,6.5,1.31,0,99.54,0,1021
2024,1,2,16,0,7.9,1.3,1,93.18,0,1021
2024,1,2,17,0,8.8,1.29,4,91.07000000000001,0,1022
2024,1,2,18,0,10.8,1.1500000000000001,12,87.10000000000001,0,1022
2024,1,2,19,0,13.600000000000001,1.12,0,78.55,0,1021
2024,1,2,20,0,15.5,1.1,0,69.76,0,1019
2024,1,2,21,0,16.3,0.75,0,64.1,0,1018
2024,1,2,22,0,15.3,0.66,109,68.88,0,1017
2024,1,2,23,0,13.9,0.62,0,78.44,0,1016
2024,1,3,0,0,12.8,0.65,123,86.24,0,1015
2024,1,3,1,0,12.100000000000001,0.6,0,92.48,0,1015
2024,1,3,2,0,11.700000000000001,0.63,0,94.03,0,1015
2024,1,3,3,0,11,0.67,0,92.51,0,1015
2024,1,3,4,0,10,0.58,0,93.04,0,1015
2024,1,3,5,0,8.700000000000001,0.55,0,95.39,0,1016
2024,1,3,6,0,8.3,0.52,0,95.78,0,1016
2024,1,3,7,0,8,0.5,0,96.04,0,1016
2024,1,3,8,0,7.5,0.47000000000000003,0,96.94,0,1017
2024,1,3,9,0,7.2,0.42,0,97.67,0,1017
2024,1,3,10,0,7.300000000000001,0.37,0,97.23,0,1017
2024,1,3,11,0,7.4,0.33,0,96.84,0,1017
2024,1,3,12,0,7.5,0.32,0,96.75,0,1017
2024,1,3,13,0,7.7,0.32,0,96.68,0,1017
2024,1,3,14,0,7.6000000000000005,0.31,0,97.3,0,1018
2024,1,3,15,0,7.5,0.33,0,97.83,0,1018
2024,1,3,16,0,8.700000000000001,0.34,0,95.63,0,1018
2024,1,3,17,0,10.200000000000001,0.38,4,91.22,0,1019
2024,1,3,18,0,11.600000000000001,0.47000000000000003,36,83.21000000000001,0,1019
2024,1,3,19,0,12.3,0.58,813,76.76,0,1019
2024,1,3,20,0,12.8,0.65,1,72.27,0,1019
2024,1,3,21,0,12.700000000000001,0.74,0,71,0,1019
2024,1,3,22,0,12.5,0.79,44,71.68,0,1019
2024,1,3,23,0,12.200000000000001,0.8300000000000001,699,73.67,0,1020
2024,1,4,0,0,10.4,0.89,501,86.34,0,1020
2024,1,4,1,0,9.1,0.9400000000000001,0,90.46000000000001,0,1021
2024,1,4,2,0,8.4,0.99,0,92.55,0,1022
2024,1,4,3,0,7.9,1.02,0,95.2,0,1022
2024,1,4,4,0,7.5,1.03,0,97.55,0,1023
2024,1,4,5,0,6.9,1.03,0,100,0,1023
2024,1,4,6,0,6,1.05,0,100,0,1023
2024,1,4,7,0,5.1000000000000005,1.06,0,100,0,1023
2024,1,4,8,0,4.6000000000000005,1.09,0,100,0,1023
2024,1,4,9,0,4.6000000000000005,1.12,0,100,0,1023
2024,1,4,10,0,4.800000000000001,1.1500000000000001,0,100,0,1023
2024,1,4,11,0,5.300000000000001,1.1500000000000001,0,98.41,0,1023
2024,1,4,12,0,5.7,1.16,0,94.17,0,1023
2024,1,4,13,0,5.5,1.17,0,93.86,0,1023
2024,1,4,14,0,4.7,1.21,0,96.9,0,1024
2024,1,4,15,0,3.8000000000000003,1.21,0,100,0,1024
2024,1,4,16,0,6.5,1.23,447,88.64,0,1025
2024,1,4,17,0,8.8,1.25,4,78.97,0,1025
2024,1,4,18,0,11.5,1.31,834,63.97,0,1026
2024,1,4,19,0,13.3,1.3,886,57.34,0,1025
2024,1,4,20,0,14.600000000000001,1.28,902,53.300000000000004,0,1024
2024,1,4,21,0,15.3,1,863,51.76,0,1024
2024,1,4,22,0,15.600000000000001,0.98,821,51.84,0,1023
2024,1,4,23,0,14.200000000000001,0.97,730,68.92,0,1023
2024,1,5,0,0,12,0.97,536,74.63,0,1023
2024,1,5,1,0,10.100000000000001,0.97,0,77.71000000000001,0,1024
2024,1,5,2,0,9.4,0.96,0,84.34,0,1024
2024,1,5,3,0,8.700000000000001,0.96,0,92.64,0,1024
2024,1,5,4,0,8.200000000000001,0.96,0,99.27,0,1024
2024,1,5,5,0,8.4,0.97,0,100,0,1024
2024,1,5,6,0,8.5,0.99,0,100,0,1024
2024,1,5,7,0,8.700000000000001,1.01,0,100,0,1024
2024,1,5,8,0,8.9,1.05,0,98.83,0,1023
2024,1,5,9,0,8.700000000000001,1.08,0,100,0,1024
2024,1,5,10,0,8,1.06,0,100,0,1024
2024,1,5,11,0,7.4,1.06,0,100,0,1024
2024,1,5,12,0,6.6000000000000005,1.05,0,100,0,1024
2024,1,5,13,0,6,1.06,0,100,0,1025
2024,1,5,14,0,5.6000000000000005,1.09,0,100,0,1025
2024,1,5,15,0,5.5,1.1300000000000001,0,100,0,1026
2024,1,5,16,0,8.200000000000001,1.16,410,93.7,0,1027
2024,1,5,17,0,10.5,1.21,711,85.03,0,1027
2024,1,5,18,0,12.8,1.37,841,76,0,1027
2024,1,5,19,0,14.4,1.37,900,67.73,0,1026
2024,1,5,20,0,15.3,1.32,914,59.44,0,1025
2024,1,5,21,0,15.700000000000001,1.22,904,53.82,0,1024
2024,1,5,22,0,15.700000000000001,1.19,869,50.800000000000004,0,1023
2024,1,5,23,0,14.600000000000001,1.16,786,56.08,0,1023
2024,1,6,0,0,11.200000000000001,0.97,585,71.25,0,1023
2024,1,6,1,0,9,0.99,0,78.89,0,1023
2024,1,6,2,0,8.4,1.01,0,82.39,0,1024
2024,1,6,3,0,7.800000000000001,1.02,0,85.83,0,1024
2024,1,6,4,0,6.7,1.05,0,90.41,0,1024
2024,1,6,5,0,5.9,1.07,0,92.26,0,1023
2024,1,6,6,0,5.7,1.09,0,90.46000000000001,0,1023
2024,1,6,7,0,5.7,1.1,0,87.93,0,1022
2024,1,6,8,0,5.7,1.1,0,86.32000000000001,0,1022
2024,1,6,9,0,7.2,1.09,0,76.86,0,1022
2024,1,6,10,0,6.800000000000001,1.08,0,78.15,0,1022
2024,1,6,11,0,5.4,1.05,0,88.52,0,1021
2024,1,6,12,0,5.1000000000000005,1,0,97.83,0,1021
2024,1,6,13,0,5.300000000000001,0.97,0,100,0,1020
2024,1,6,14,0,6,0.96,0,100,0,1020
2024,1,6,15,0,6.6000000000000005,0.98,0,100,0,1019
2024,1,6,16,0,7.800000000000001,1.01,0,99.57000000000001,0,1019
2024,1,6,17,0,9,0.99,0,93.08,0,1019
2024,1,6,18,0,9.5,0.9400000000000001,1,92.68,0,1018
2024,1,6,19,0,10.100000000000001,0.8200000000000001,0,92.12,0,1017
2024,1,6,20,0,11,0.75,3,90.11,0,1015
2024,1,6,21,0,11.5,0.66,0,89.89,0,1013
2024,1,6,22,0,11.9,0.58,2,85.95,0,1012
2024,1,6,23,0,11.700000000000001,0.64,12,79.65,0,1013
2024,1,7,0,0,9.4,0.73,265,80.89,0,1013
2024,1,7,1,0,7,0.79,0,84.5,0,1014
2024,1,7,2,0,6.2,0.81,0,83.61,0,1015
2024,1,7,3,0,5.5,0.85,0,84.03,0,1015
2024,1,7,4,0,4.9,0.91,0,84.56,0,1016
2024,1,7,5,0,4.1000000000000005,0.97,0,86.49,0,1016
2024,1,7,6,0,3.3000000000000003,1.01,0,88.42,0,1017
2024,1,7,7,0,2.6,1.03,0,89.74,0,1017
2024,1,7,8,0,2.1,1.04,0,90.44,0,1017
2024,1,7,9,0,1.7000000000000002,1.05,0,91.13,0,1017
2024,1,7,10,0,1.5,1.06,0,91.03,0,1017
2024,1,7,11,0,1.3,1.07,0,91.44,0,1018
2024,1,7,12,0,1,1.09,0,92.32000000000001,0,1018
2024,1,7,13,0,0.6000000000000001,1.11,0,93.61,0,1018
2024,1,7,14,0,0.30000000000000004,1.1300000000000001,0,94.16,0,1019
2024,1,7,15,0,0.4,1.1400000000000001,0,93.37,0,1019
2024,1,7,16,0,3.3000000000000003,1.1500000000000001,496,82.34,0,1020
2024,1,7,17,0,5.9,1.1500000000000001,761,73.07000000000001,0,1020
2024,1,7,18,0,9,1.09,862,58.45,0,1020
2024,1,7,19,0,10.9,1.09,915,50.29,0,1020
2024,1,7,20,0,12,1.11,936,45.61,0,1019
2024,1,7,21,0,12.4,1.04,544,43.96,0,1018
2024,1,7,22,0,12.4,1.07,563,44.04,0,1018
2024,1,7,23,0,11.600000000000001,1.09,807,49.660000000000004,0,1018
2024,1,8,0,0,8,1.12,627,70.52,0,1019
2024,1,8,1,0,5.6000000000000005,1.1500000000000001,0,77.48,0,1019
2024,1,8,2,0,5,1.18,0,80.19,0,1019
2024,1,8,3,0,4.5,1.19,0,83.35000000000001,0,1020
2024,1,8,4,0,4.2,1.21,0,85.46000000000001,0,1021
2024,1,8,5,0,3.8000000000000003,1.24,0,87.5,0,1021
2024,1,8,6,0,3.4000000000000004,1.29,0,88.75,0,1021
2024,1,8,7,0,3.1,1.34,0,88.47,0,1021
2024,1,8,8,0,2.8000000000000003,1.3800000000000001,0,87.82000000000001,0,1021
2024,1,8,9,0,2.4000000000000004,1.41,0,87.71000000000001,0,1022
2024,1,8,10,0,1.9000000000000001,1.42,0,87.8,0,1022
2024,1,8,11,0,1.5,1.4000000000000001,0,87.64,0,1022
2024,1,8,12,0,1.3,1.3800000000000001,0,87,0,1023
2024,1,8,13,0,1.3,1.37,0,85.44,0,1023
2024,1,8,14,0,1.2000000000000002,1.35,0,84.63,0,1024
2024,1,8,15,0,1.5,1.36,0,82.67,0,1025
2024,1,8,16,0,4.4,1.35,451,74.75,0,1026
2024,1,8,17,0,6.7,1.36,716,62.190000000000005,0,1027
2024,1,8,18,0,8.9,1.19,821,55.2,0,1027
2024,1,8,19,0,11.200000000000001,1.18,873,48.11,0,1026
2024,1,8,20,0,12.8,1.18,893,43.84,0,1025
2024,1,8,21,0,13.600000000000001,0.91,868,42.58,0,1025
2024,1,8,22,0,13.8,0.91,524,43.480000000000004,0,1025
2024,1,8,23,0,13.200000000000001,0.91,341,51.09,0,1025
2024,1,9,0,0,11.3,0.91,27,57.21,0,1025
2024,1,9,1,0,9.4,0.91,0,61.97,0,1026
2024,1,9,2,0,8.4,0.91,0,66.8,0,1026
2024,1,9,3,0,7.7,0.91,0,70.66,0,1026
2024,1,9,4,0,7.4,0.91,0,72.86,0,1027
2024,1,9,5,0,7.1000000000000005,0.92,0,75.4,0,1027
2024,1,9,6,0,6.9,0.93,0,77.64,0,1027
2024,1,9,7,0,6.4,0.9500000000000001,0,81.61,0,1027
2024,1,9,8,0,6.1000000000000005,0.98,0,84.59,0,1027
2024,1,9,9,0,6.1000000000000005,1.01,0,85.75,0,1027
2024,1,9,10,0,6.300000000000001,1.03,0,85.35000000000001,0,1026
2024,1,9,11,0,6.300000000000001,1.05,0,85.71000000000001,0,1026
2024,1,9,12,0,6.1000000000000005,1.06,0,88.63,0,1025
2024,1,9,13,0,6.4,1.07,0,90.07000000000001,0,1025
2024,1,9,14,0,6.7,1.08,0,91.69,0,1025
2024,1,9,15,0,7.1000000000000005,1.08,0,93.10000000000001,0,1025
2024,1,9,16,0,8.1,1.08,0,93.13,0,1024
2024,1,9,17,0,9.200000000000001,1.07,72,92.65,0,1024
2024,1,9,18,0,10.3,0.85,739,92.76,0,1023
2024,1,9,19,0,11.8,0.79,806,90.69,0,1023
2024,1,9,20,0,13.100000000000001,0.6900000000000001,0,83.11,0,1022
2024,1,9,21,0,14.100000000000001,0.66,826,71.10000000000001,0,1021
2024,1,9,22,0,14.200000000000001,0.67,789,64.61,0,1021
2024,1,9,23,0,13.4,0.68,702,69.26,0,1020
2024,1,10,0,0,11,0.7000000000000001,499,78.73,0,1020
2024,1,10,1,0,9.1,0.7000000000000001,0,83.48,0,1020
2024,1,10,2,0,7.5,0.71,0,94.42,0,1020
2024,1,10,3,0,6.7,0.73,0,99.79,0,1020
2024,1,10,4,0,6.1000000000000005,0.77,0,100,0,1021
2024,1,10,5,0,5.5,0.8200000000000001,0,100,0,1021
2024,1,10,6,0,5,0.88,0,100,0,1021
2024,1,10,7,0,4.4,0.91,0,100,0,1021
2024,1,10,8,0,3.9000000000000004,0.92,0,100,0,1020
2024,1,10,9,0,3.3000000000000003,0.91,0,100,0,1020
2024,1,10,10,0,2.9000000000000004,0.89,0,100,0,1020
2024,1,10,11,0,2.7,0.85,0,100,0,1019
2024,1,10,12,0,2.7,0.8,0,100,0,1019
2024,1,10,13,0,2.9000000000000004,0.73,0,100,0,1018
2024,1,10,14,0,3.7,0.64,0,100,0,1018
2024,1,10,15,0,5.300000000000001,0.5700000000000001,0,99.64,0,1017
2024,1,10,16,0,6.800000000000001,0.53,267,95.92,0,1016
2024,1,10,17,0,8.6,0.51,156,94.06,0,1016
2024,1,10,18,0,11.200000000000001,0.62,415,88.05,0,1015
2024,1,10,19,0,13,0.61,149,79.75,0,1014
2024,1,10,20,0,13.700000000000001,0.5700000000000001,72,74.72,0,1012
2024,1,10,21,0,13.700000000000001,0.4,113,74.52,0,1011
2024,1,10,22,0,13.5,0.4,314,75.86,0,1011
2024,1,10,23,0,12.9,0.39,24,79.66,0,1010
2024,1,11,0,0,11.8,0.37,5,85.14,0,1010
2024,1,11,1,0,10.8,0.39,0,88.44,0,1010
2024,1,11,2,0,9.8,0.53,0,89.37,0,1010
2024,1,11,3,0,8.8,0.76,0,88.25,0,1010
2024,1,11,4,0,7.800000000000001,1.01,0,86.65,0,1011
2024,1,11,5,0,7,1.1300000000000001,0,85.71000000000001,0,1011
2024,1,11,6,0,6.4,1.1500000000000001,0,84.75,0,1012
2024,1,11,7,0,5.9,1.11,0,81.97,0,1013
2024,1,11,8,0,5.6000000000000005,1.1400000000000001,0,77.8,0,1013
2024,1,11,9,0,5.2,1.3,0,76.48,0,1014
2024,1,11,10,0,4.3,1.42,0,80.3,0,1015
2024,1,11,11,0,3.3000000000000003,1.45,0,85.06,0,1016
2024,1,11,12,0,2.8000000000000003,1.42,0,86.11,0,1017
2024,1,11,13,0,2.3000000000000003,1.41,0,86.27,0,1018
2024,1,11,14,0,1.8,1.42,0,86.21000000000001,0,1018
2024,1,11,15,0,1.6,1.44,0,85.68,0,1019
2024,1,11,16,0,4.1000000000000005,1.48,528,74.28,0,1020
2024,1,11,17,0,6.6000000000000005,1.51,787,62,0,1021
2024,1,11,18,0,9.1,1.57,886,48.71,0,1021
2024,1,11,19,0,10.9,1.53,935,41.68,0,1021
2024,1,11,20,0,12.100000000000001,1.45,942,39.01,0,1021
2024,1,11,21,0,12.700000000000001,0.93,915,37.94,0,1020
2024,1,11,22,0,12.8,0.9,872,37.97,0,1020
2024,1,11,23,0,12.3,0.89,788,42.730000000000004,0,1020
2024,1,12,0,0,10.600000000000001,0.9,2,47.71,0,1020
2024,1,12,1,0,8.5,0.91,0,54.47,0,1021
2024,1,12,2,0,6.800000000000001,0.92,0,62.81,0,1021
2024,1,12,3,0,5.7,0.9400000000000001,0,71.62,0,1021
2024,1,12,4,0,5.4,0.9500000000000001,0,77.3,0,1021
2024,1,12,5,0,4.9,0.97,0,84.8,0,1022
2024,1,12,6,0,4.2,1,0,92.2,0,1022
2024,1,12,7,0,4.4,1.03,0,93.84,0,1022
2024,1,12,8,0,4.1000000000000005,1.04,0,97.33,0,1022
2024,1,12,9,0,3.1,1.06,0,100,0,1022
2024,1,12,10,0,3.3000000000000003,1.07,0,100,0,1022
2024,1,12,11,0,4,1.09,0,95.2,0,1022
2024,1,12,12,0,3.8000000000000003,1.1,0,94.89,0,1022
2024,1,12,13,0,3.6,1.12,0,95.33,0,1022
2024,1,12,14,0,3.4000000000000004,1.1300000000000001,0,95.77,0,1023
2024,1,12,15,0,3.2,1.1500000000000001,0,95.10000000000001,0,1024
2024,1,12,16,0,3.8000000000000003,1.1500000000000001,2,91.06,0,1024
2024,1,12,17,0,4.9,1.16,182,86.57000000000001,0,1024
2024,1,12,18,0,6.9,1.09,385,81.27,0,1024
2024,1,12,19,0,9.5,1.11,393,70.11,0,1024
2024,1,12,20,0,11.3,1.11,177,62.410000000000004,0,1023
2024,1,12,21,0,12,1.05,67,59.69,0,1022
2024,1,12,22,0,12,1.03,243,60.96,0,1022
2024,1,12,23,0,11.4,1.03,10,70.05,0,1022
2024,1,13,0,0,10.200000000000001,0.98,0,71.15,0,1022
2024,1,13,1,0,8.8,0.99,0,73.39,0,1021
2024,1,13,2,0,8,0.98,0,78,0,1022
2024,1,13,3,0,7.6000000000000005,0.99,0,80.77,0,1022
2024,1,13,4,0,7.1000000000000005,0.99,0,85.06,0,1022
2024,1,13,5,0,6.5,0.98,0,90.91,0,1022
2024,1,13,6,0,6.4,0.96,0,94.31,0,1022
2024,1,13,7,0,6.4,0.97,0,96.71000000000001,0,1022
2024,1,13,8,0,6.2,0.98,0,99.19,0,1021
2024,1,13,9,0,6.4,0.98,0,98.25,0,1021
2024,1,13,10,0,6.6000000000000005,0.98,0,96.57000000000001,0,1021
2024,1,13,11,0,6.6000000000000005,0.97,0,96.35000000000001,0,1020
2024,1,13,12,0,6.6000000000000005,0.96,0,96.63,0,1020
2024,1,13,13,0,6.5,0.96,0,97.28,0,1019
2024,1,13,14,0,6.4,0.96,0,98.05,0,1019
2024,1,13,15,0,6.7,0.98,0,96.66,0,1019
2024,1,13,16,0,7.4,0.99,5,94.61,0,1019
2024,1,13,17,0,8,1.01,0,93.78,0,1019
2024,1,13,18,0,8.6,1.1,0,93.53,0,1019
2024,1,13,19,0,9.200000000000001,1.1300000000000001,2,93.42,0,1018
2024,1,13,20,0,9.9,1.1300000000000001,57,93.48,0,1017
2024,1,13,21,0,10.4,1.12,4,93.91,0,1016
2024,1,13,22,0,11,1.09,1,94.04,0,1015
2024,1,13,23,0,11.4,1.02,248,94.85000000000001,0,1015
2024,1,14,0,0,11.8,0.97,0,94.96000000000001,0,1015
2024,1,14,1,0,12.100000000000001,0.87,0,95.07000000000001,0,1014
2024,1,14,2,0,12.4,0.74,0,94.75,0,1014
2024,1,14,3,0,12.5,0.73,0,94.97,0,1014
2024,1,14,4,0,12.600000000000001,0.68,0,94.9,0,1014
2024,1,14,5,0,12.4,0.61,0,96.05,0,1014
2024,1,14,6,0,12.100000000000001,0.63,0,96.64,0,1014
2024,1,14,7,0,11.4,0.68,0,98.10000000000001,0,1014
2024,1,14,8,0,10.8,0.72,0,98.53,0,1014
2024,1,14,9,0,10.4,0.78,0,98.51,0,1014
2024,1,14,10,0,9.700000000000001,0.8300000000000001,0,97.91,0,1015
2024,1,14,11,0,9.1,0.8300000000000001,0,96.21000000000001,0,1015
2024,1,14,12,0,8.4,0.86,0,96.11,0,1016
2024,1,14,13,0,7.9,0.87,0,95.44,0,1016
2024,1,14,14,0,7.4,0.88,0,94.94,0,1017
2024,1,14,15,0,7.1000000000000005,0.9,0,96.46000000000001,0,1018
2024,1,14,16,0,9.4,0.9,407,94.06,0,1018
2024,1,14,17,0,11.100000000000001,0.9,3,89.31,0,1019
2024,1,14,18,0,12.8,0.89,804,81.16,0,1019
2024,1,14,19,0,14.200000000000001,0.92,861,73.74,0,1019
2024,1,14,20,0,15.100000000000001,0.96,0,69.2,0,1018
2024,1,14,21,0,15.5,1,874,67.44,0,1018
2024,1,14,22,0,15.3,1.04,0,68.21000000000001,0,1018
2024,1,14,23,0,14.600000000000001,1.08,0,72.15,0,1018
2024,1,15,0,0,12.200000000000001,1.1300000000000001,0,87.62,0,1018
2024,1,15,1,0,10,1.18,0,94.78,0,1019
2024,1,15,2,0,9.3,1.2,0,100,0,1019
2024,1,15,3,0,8.700000000000001,1.21,0,100,0,1020
2024,1,15,4,0,8.4,1.23,0,100,0,1020
2024,1,15,5,0,7.9,1.24,0,100,0,1020
2024,1,15,6,0,7.300000000000001,1.26,0,100,0,1020
2024,1,15,7,0,7.1000000000000005,1.27,0,100,0,1020
2024,1,15,8,0,6.9,1.28,0,100,0,1020
2024,1,15,9,0,6.800000000000001,1.3,0,100,0,1020
2024,1,15,10,0,6.800000000000001,1.32,0,100,0,1019
2024,1,15,11,0,6.800000000000001,1.34,0,100,0,1019
2024,1,15,12,0,6.7,1.36,0,99.73,0,1019
2024,1,15,13,0,6.5,1.37,0,98.85000000000001,0,1019
2024,1,15,14,0,6.4,1.3800000000000001,0,97,0,1019
2024,1,15,15,0,6.4,1.4000000000000001,0,95.29,0,1020
2024,1,15,16,0,8,1.42,4,88.15,0,1020
2024,1,15,17,0,9.5,1.44,245,81.48,0,1020
2024,1,15,18,0,11.4,1.28,346,74.58,0,1020
2024,1,15,19,0,12.600000000000001,1.29,670,71,0,1020
2024,1,15,20,0,13.4,1.29,641,68.48,0,1019
2024,1,15,21,0,13.9,1.04,525,67.24,0,1019
2024,1,15,22,0,14,1.04,399,67.48,0,1018
2024,1,15,23,0,13.700000000000001,1.04,433,70.34,0,1018
2024,1,16,0,0,11.9,1.03,250,79.83,0,1018
2024,1,16,1,0,10.3,1.02,180,83.54,0,1019
2024,1,16,2,0,9.3,1,0,89.76,0,1019
2024,1,16,3,0,8.700000000000001,0.99,0,93.36,0,1019
2024,1,16,4,0,8.200000000000001,0.98,0,96.09,0,1020
2024,1,16,5,0,7.6000000000000005,0.98,0,99.24000000000001,0,1020
2024,1,16,6,0,6.800000000000001,0.99,0,100,0,1020
2024,1,16,7,0,6.1000000000000005,1,0,100,0,1019
2024,1,16,8,0,5.800000000000001,1.02,0,100,0,1019
2024,1,16,9,0,5.5,1.04,0,100,0,1019
2024,1,16,10,0,5.5,1.05,0,100,0,1019
2024,1,16,11,0,6,1.07,0,100,0,1018
2024,1,16,12,0,6.5,1.09,0,97.16,0,1018
2024,1,16,13,0,6.7,1.1,0,94.48,0,1018
2024,1,16,14,0,6.6000000000000005,1.11,0,94.09,0,1018
2024,1,16,15,0,6.7,1.11,0,93.48,0,1019
2024,1,16,16,0,7.7,1.1300000000000001,12,91.13,0,1019
2024,1,16,17,0,8.9,1.1500000000000001,45,87.58,0,1019
2024,1,16,18,0,10.9,1.18,0,82.10000000000001,0,1020
2024,1,16,19,0,12.200000000000001,1.22,39,77.95,0,1019
2024,1,16,20,0,12.600000000000001,1.24,3,77.5,0,1018
2024,1,16,21,0,12.4,1.24,0,79.32000000000001,0,1017
2024,1,16,22,0,12,1.24,0,82.03,0,1017
2024,1,16,23,0,11.3,1.24,9,88.14,0,1017
2024,1,17,0,0,10.4,1.22,0,93.26,0,1016
2024,1,17,1,0,9.5,1.19,0,95.7,0,1016
2024,1,17,2,0,9.200000000000001,1.1400000000000001,0,96.58,0,1015
2024,1,17,3,0,9.4,1.09,0,95.66,0,1015
2024,1,17,4,0,9.700000000000001,1.05,0,94.86,0,1015
2024,1,17,5,0,9.700000000000001,1.01,0,95.52,0,1015
2024,1,17,6,0,9.8,1.01,0,95.77,0,1014
2024,1,17,7,0,9.8,1.01,0,96.46000000000001,0,1014
2024,1,17,8,0,10.100000000000001,1.05,0,96.18,0,1013
2024,1,17,9,0,10,1.1,0,97.68,0,1013
2024,1,17,10,0,9.4,1.1400000000000001,0,99.56,0,1014
2024,1,17,11,0,8.8,1.16,0,100,0,1014
2024,1,17,12,0,8.3,1.17,0,100,0,1014
2024,1,17,13,0,7.9,1.16,0,99.62,0,1014
2024,1,17,14,0,7.2,1.1500000000000001,0,99.5,0,1015
2024,1,17,15,0,6.9,1.1300000000000001,0,99.34,0,1016
2024,1,17,16,0,9.4,1.1,7,94.87,0,1016
2024,1,17,17,0,10.700000000000001,1.08,58,91.75,0,1017
2024,1,17,18,0,12.100000000000001,0.8200000000000001,793,86.21000000000001,0,1018
2024,1,17,19,0,14,0.81,851,78.15,0,1018
2024,1,17,20,0,15.600000000000001,0.8200000000000001,695,69.84,0,1018
2024,1,17,21,0,16.2,0.81,859,66.59,0,1018
2024,1,17,22,0,16.400000000000002,0.76,826,66.05,0,1018
2024,1,17,23,0,16,0.74,486,70.33,0,1017
2024,1,18,0,0,13.8,0.74,49,80.96000000000001,0,1016
2024,1,18,1,0,12.200000000000001,0.76,0,83.11,0,1016
2024,1,18,2,0,11.200000000000001,0.78,0,89.72,0,1017
2024,1,18,3,0,10.200000000000001,0.8200000000000001,0,96.66,0,1017
2024,1,18,4,0,9.8,0.85,0,99.79,0,1018
2024,1,18,5,0,9.4,0.86,0,100,0,1018
